batch,lr,drop_out,seed,mse_p,rmse_p,mae_p,r2_p,pearson_corr_p,spearman_corr_p,mse_r,rmse_r,mae_r,r2_r,pearson_corr_r,spearman_corr_r,best_pearson_epoch,best_r2_epoch
24,0.00050,0.4,336,0.05473175,0.23394817,0.17879426,0.30312190562139807,0.61723936,0.5862735569033696,0.050322838,0.22432752,0.16823877,0.3592588391974054,0.60373634,0.5722113722365267,24,16
24,0.00100,0.4,336,0.05286155,0.2299164,0.1746413,0.32693445456885184,0.6173484,0.5892079175072678,0.04940635,0.22227539,0.16636051,0.3709281868043184,0.6125199,0.580387456423847,17,16
96,0.00005,0.4,336,0.058298133,0.24145006,0.18293926,0.2577125901970444,0.58476907,0.5588536013983327,0.056658898,0.2380313,0.18103671,0.27858427571829947,0.57540673,0.5461447561296987,200,199
96,0.00010,0.4,336,0.056544114,0.23779006,0.17952125,0.28004581842993137,0.5873144,0.5659109035807754,0.052995607,0.23020774,0.17322795,0.32522746752651865,0.57632446,0.5491523120557814,45,41
96,0.00050,0.4,336,0.054091793,0.23257643,0.17461243,0.3112702111987554,0.58111495,0.5566449113689009,0.053055108,0.23033695,0.17371805,0.32446991953818793,0.57157874,0.5404636992416486,30,15
96,0.00100,0.4,336,0.05042204,0.22454852,0.16939919,0.35799579873648735,0.62212193,0.5934202254290866,0.048367575,0.2199263,0.16411392,0.3841544258807146,0.62021446,0.5897291026043254,58,77
168,0.00005,0.4,336,0.085833855,0.29297414,0.2184257,-0.09288915627529581,0.5112412,0.5490376869664283,0.085833855,0.29297414,0.2184257,-0.09288915627529581,0.5112412,0.5490376869664283,194,194
168,0.00010,0.4,336,0.077049956,0.27757874,0.21285084,0.01895281912584501,0.5349782,0.5241603380651497,0.073648185,0.271382,0.20186709,0.062266195950769765,0.52304786,0.5442898057114075,26,13
168,0.00050,0.4,336,0.050722674,0.22521695,0.16829184,0.3541678780664552,0.60198796,0.5728325687424685,0.050427213,0.22456004,0.1682524,0.35792985195174964,0.59983206,0.5724417771870149,77,67
168,0.00100,0.4,336,0.051130198,0.22611988,0.17092901,0.3489790066103111,0.6171505,0.5877160668232975,0.049205717,0.22182362,0.16688122,0.37348270388558913,0.6159004,0.5856676510361885,59,49
24,0.00005,0.4,477,0.05517806,0.2349001,0.17803404,0.30058853430936405,0.589932,0.5638243372770972,0.05357366,0.23145984,0.17478946,0.3209251212591703,0.584294,0.5629880491402516,200,194
24,0.00010,0.4,477,0.050623514,0.2249967,0.16962248,0.3583198604562836,0.6020449,0.5746164643811776,0.050457753,0.22462803,0.16816199,0.3604209645420623,0.6012051,0.5741857779395878,31,54
24,0.00050,0.4,477,0.04951689,0.22252391,0.16681519,0.3723468177955157,0.618919,0.5832287997003714,0.049065262,0.2215068,0.16626011,0.3780715107670427,0.6156809,0.5791305084306082,31,28
24,0.00100,0.4,477,0.0500017,0.2236106,0.16796322,0.3662016137493219,0.61566216,0.5767305460814998,0.049881876,0.22334251,0.16869621,0.3677204508993791,0.6097784,0.5755143630384116,8,1
96,0.00005,0.4,477,0.10692079,0.32698745,0.24357148,-0.3552783574616136,0.44487703,0.48880841447848655,0.100278094,0.31666717,0.2378415,-0.2710785470430517,0.43993074,0.47627842956324123,149,135
96,0.00010,0.4,477,0.05518202,0.23490854,0.17792715,0.3005383172841224,0.5680878,0.5362898059807655,0.05505178,0.23463117,0.17715594,0.3021891039678102,0.5646055,0.540074241217475,46,32
96,0.00050,0.4,477,0.05896253,0.24282202,0.18410331,0.2526183395432867,0.59883976,0.5660211696909445,0.051592786,0.22714046,0.17102793,0.3460337867648954,0.5935361,0.5582371486990486,50,37
96,0.00100,0.4,477,0.049646493,0.22281493,0.1669556,0.37070406386368226,0.6126056,0.5776281450079065,0.049646493,0.22281493,0.1669556,0.37070406386368226,0.6126056,0.5776281450079065,27,27
168,0.00005,0.4,477,0.07186735,0.26808086,0.20438999,0.08904281236822875,0.55195254,0.5217476771459495,0.07186735,0.26808086,0.20438999,0.08904281236822875,0.55195254,0.5217476771459495,198,198
168,0.00010,0.4,477,0.050155226,0.22395362,0.16672224,0.36425563851300824,0.6100024,0.5809380556471642,0.050155226,0.22395362,0.16672224,0.36425563851300824,0.6100024,0.5809380556471642,111,111
168,0.00050,0.4,477,0.050622523,0.2249945,0.16853635,0.3583323622298257,0.6105119,0.5728907706289798,0.0500311,0.22367632,0.16798104,0.36582898410980524,0.6061081,0.572379708940414,66,58
168,0.00100,0.4,477,0.05058523,0.2249116,0.16785897,0.358805058432057,0.6170106,0.584629720029028,0.05007523,0.22377495,0.16722186,0.36526960675765974,0.60666686,0.5684018380758183,37,24
