batch,lr,drop_out,seed,mse_p,rmse_p,mae_p,r2_p,pearson_corr_p,spearman_corr_p,mse_r,rmse_r,mae_r,r2_r,pearson_corr_r,spearman_corr_r,best_pearson_epoch,best_r2_epoch
322,0.00010,0.3,473,0.043201182,0.20784894,0.1573179,0.4026589511372711,0.6364232047592921,0.5541699126590944,0.043201182,0.20784894,0.1573179,0.4026589511372711,0.6364232047592921,0.5541699126590944,173,173
322,0.00050,0.3,473,0.04447645,0.2108944,0.15898451,0.3850258965525617,0.6256455137357835,0.549561068528252,0.04447645,0.2108944,0.15898451,0.3850258965525617,0.6256455137357835,0.549561068528252,4,4
322,0.00100,0.3,473,0.044962134,0.21204276,0.16021998,0.3783104427349566,0.6380551433864624,0.5646804462408763,0.042509146,0.20617746,0.1551967,0.41222774796407446,0.6433395954856509,0.5666233164651324,17,19
322,0.00500,0.3,473,0.048374232,0.21994142,0.16754338,0.33113140993793755,0.6183730735481838,0.5437616464906267,0.04523384,0.21268249,0.16121764,0.374553549915848,0.6125657801270736,0.5357095943887131,133,125
96,0.00010,0.3,742,0.045552555,0.21343045,0.16483276,0.38013875341040093,0.6438933125887519,0.5615031198463427,0.043662693,0.2089562,0.160364,0.4058552556176488,0.6379887288800575,0.5512809292744616,48,43
96,0.00050,0.3,742,0.04543,0.21314314,0.16445251,0.3818064579075292,0.6361747766926318,0.5439623269873943,0.044980686,0.21208651,0.16353148,0.3879205606171032,0.6276759293565038,0.5412905732984097,3,7
96,0.00100,0.3,742,0.04478134,0.21161601,0.16235955,0.3906331324412138,0.6287242645982952,0.5495840714842593,0.04478134,0.21161601,0.16235955,0.3906331324412138,0.6287242645982952,0.5495840714842593,0,0
96,0.00500,0.3,742,0.045087736,0.21233873,0.16277584,0.38646385985649057,0.6373271275191288,0.5553092550867922,0.04434554,0.2105838,0.16133164,0.3965633624327698,0.6316521811306147,0.5587286918928459,17,16
168,0.00010,0.3,742,0.04438129,0.21066867,0.16269371,0.3960768693258585,0.6481833475137979,0.5641326730516308,0.04317139,0.20777726,0.15925027,0.41254071140321524,0.6433874425498913,0.5581831730474844,60,53
168,0.00050,0.3,742,0.04395005,0.20964268,0.16117835,0.4019450053892575,0.6400591904259345,0.5532614585208647,0.04395005,0.20964268,0.16117835,0.4019450053892575,0.6400591904259345,0.5532614585208647,8,8
168,0.00100,0.3,742,0.04550382,0.21331625,0.16276017,0.3808019744590483,0.6262823620605741,0.5304145074096464,0.04588083,0.21419811,0.16354103,0.3756716777832193,0.6225937250413736,0.5398576935614208,1,5
168,0.00500,0.3,742,0.04391746,0.20956492,0.16116461,0.4023885096544485,0.6458306486975831,0.5648999884212621,0.043790393,0.20926154,0.15988818,0.4041176113766427,0.6383821174627133,0.5487755099757621,17,20
322,0.00010,0.3,742,0.043879785,0.20947503,0.16014992,0.402901128270558,0.6367783357056354,0.5501553958386968,0.043879785,0.20947503,0.16014992,0.402901128270558,0.6367783357056354,0.5501553958386968,198,198
322,0.00050,0.3,742,0.047007658,0.21681249,0.16643094,0.36033830653380816,0.6350911598354329,0.5510256363338265,0.04425472,0.21036805,0.16104361,0.3977992012580468,0.6337843928898724,0.5481895335864564,2,6
322,0.00100,0.3,742,0.046174012,0.21488139,0.16396825,0.371682192585151,0.6307894001433223,0.5512002761151831,0.044601846,0.21119149,0.16220656,0.3930756036914447,0.631373895922479,0.5399398783727941,6,0
322,0.00500,0.3,742,0.0485185,0.22026916,0.16926372,0.3397793492646627,0.5858256403451864,0.5347101144518586,0.0485185,0.22026916,0.16926372,0.3397793492646627,0.5858256403451864,0.5347101144518586,43,43
