batch,lr,drop_out,seed,mse_p,rmse_p,mae_p,r2_p,pearson_corr_p,spearman_corr_p,mse_r,rmse_r,mae_r,r2_r,pearson_corr_r,spearman_corr_r,best_pearson_epoch,best_r2_epoch
96,0.00010,0.3,566,0.044795536,0.21164955,0.16038162,0.4192616117411643,0.6484690730948114,0.5684908901649061,0.044795536,0.21164955,0.16038162,0.4192616117411643,0.6484690730948114,0.5684908901649061,18,18
96,0.00050,0.3,566,0.044931315,0.21197008,0.16117144,0.41750130479573744,0.6505672514231879,0.5632465484913802,0.04580957,0.21403171,0.16282621,0.406115479823121,0.63731682888299,0.5681563370932611,13,2
96,0.00100,0.3,566,0.04671252,0.2161308,0.16486253,0.3944093779951511,0.6489588228882535,0.5597840849303052,0.04623642,0.21502656,0.16381802,0.40058171681732224,0.6390977475659116,0.5503075784496363,6,13
96,0.00500,0.3,566,0.04600412,0.2144857,0.16343829,0.4035932831383424,0.6451717913109412,0.5588096645600786,0.04595739,0.21437675,0.16392685,0.4041991328304253,0.6435061592751137,0.547038524465396,13,6
168,0.00010,0.3,566,0.043810926,0.20931059,0.15850951,0.43202622135726343,0.6575145694408266,0.5788622569784008,0.043810926,0.20931059,0.15850951,0.43202622135726343,0.6575145694408266,0.5788622569784008,30,30
168,0.00050,0.3,566,0.045637596,0.21362957,0.16374505,0.4083449537033007,0.6476516933915597,0.5697145318436238,0.045637596,0.21362957,0.16374505,0.4083449537033007,0.6476516933915597,0.5697145318436238,2,2
168,0.00100,0.3,566,0.044750564,0.21154329,0.16135834,0.4198445636080964,0.6548910780225174,0.5760353747401874,0.044750564,0.21154329,0.16135834,0.4198445636080964,0.6548910780225174,0.5760353747401874,4,4
168,0.00500,0.3,566,0.046743367,0.21620214,0.1642445,0.39400955641692237,0.63423047295309,0.565713892344667,0.045153033,0.21249244,0.16173477,0.41462694291977864,0.6472780389779567,0.5549815883815317,2,12
322,0.00010,0.3,566,0.04556476,0.21345903,0.16136882,0.40928921055737133,0.6462960811680956,0.5687741114856438,0.044923004,0.21195048,0.16080867,0.4176090340752536,0.649004050768504,0.5686396971176085,35,37
322,0.00050,0.3,566,0.044710755,0.21144918,0.16056606,0.4203607331658685,0.6490004615269557,0.5721404846462746,0.044710755,0.21144918,0.16056606,0.4203607331658685,0.6490004615269557,0.5721404846462746,6,6
322,0.00100,0.3,566,0.04717282,0.21719304,0.16466892,0.38844198329344715,0.6440645437798787,0.5622522338018258,0.044850197,0.21177866,0.1622372,0.41855298659449147,0.6501629724154424,0.5611799118740529,16,11
322,0.00500,0.3,566,0.045021527,0.21218276,0.16206138,0.41633179864846437,0.6469094631045155,0.5652234182904075,0.045021527,0.21218276,0.16206138,0.41633179864846437,0.6469094631045155,0.5652234182904075,2,2
96,0.00010,0.3,473,0.042841658,0.20698227,0.15604348,0.40763011457414855,0.6435451811488596,0.5667157187164286,0.042437404,0.20600341,0.15551698,0.41321969123440705,0.6441487669464429,0.5651270018757917,25,26
96,0.00050,0.3,473,0.042712286,0.20666951,0.15604721,0.40941890730801833,0.6446082436701722,0.5594103306276091,0.042978194,0.20731182,0.15646343,0.4057422422072088,0.6376975032292431,0.5577182077985061,5,13
96,0.00100,0.3,473,0.04500663,0.21214765,0.16075385,0.3776951241103903,0.6358809857896255,0.551839101962407,0.04387385,0.20946085,0.15855546,0.39335805988437167,0.6296149151776257,0.5495601603025524,1,3
96,0.00500,0.3,473,0.043190826,0.20782402,0.15805496,0.40280212000240534,0.636840847244018,0.5554778825602986,0.043190826,0.20782402,0.15805496,0.40280212000240534,0.636840847244018,0.5554778825602986,14,14
168,0.00010,0.3,473,0.04326709,0.20800743,0.15740372,0.4017476978981399,0.642036408422031,0.5589435086890132,0.042816617,0.20692177,0.15658323,0.40797635106418695,0.6435751535843501,0.562140876759407,32,33
168,0.00050,0.3,473,0.042977963,0.20731127,0.15654647,0.4057454388545798,0.648369724388309,0.5638522816080096,0.042092606,0.20516483,0.15536104,0.41798725269447135,0.6487931093047798,0.5634794501014789,8,5
168,0.00100,0.3,473,0.04276562,0.20679851,0.15678781,0.40868146920721093,0.6422725996760444,0.5489929217493843,0.04276562,0.20679851,0.15678781,0.40868146920721093,0.6422725996760444,0.5489929217493843,1,1
168,0.00500,0.3,473,0.042213205,0.20545852,0.15597808,0.4163196789845014,0.6479832115483732,0.5601371127454436,0.042213205,0.20545852,0.15597808,0.4163196789845014,0.6479832115483732,0.5601371127454436,5,5
322,0.00010,0.3,473,0.042137567,0.20527437,0.15519156,0.41736561412270656,0.6494601064350105,0.5665115555287528,0.042137567,0.20527437,0.15519156,0.41736561412270656,0.6494601064350105,0.5665115555287528,71,71
322,0.00050,0.3,473,0.04228814,0.20564081,0.15525919,0.41528355202576883,0.6467582684969801,0.5607690508447601,0.04228814,0.20564081,0.15525919,0.41528355202576883,0.6467582684969801,0.5607690508447601,8,8
322,0.00100,0.3,473,0.043004926,0.20737629,0.15803686,0.4053726082263063,0.6422635966525543,0.5520460001479285,0.043004926,0.20737629,0.15803686,0.4053726082263063,0.6422635966525543,0.5520460001479285,17,17
322,0.00500,0.3,473,0.045268953,0.21276502,0.16183247,0.3740680219790148,0.6361720829073348,0.5539056475143234,0.04390239,0.20952897,0.15987693,0.39296343297727665,0.6305705977525826,0.5508244790790832,14,7
96,0.00010,0.3,742,0.042576823,0.20634152,0.15790057,0.4206313517624555,0.6519635389761629,0.5721888499195037,0.042576823,0.20634152,0.15790057,0.4206313517624555,0.6519635389761629,0.5721888499195037,25,25
96,0.00050,0.3,742,0.042562842,0.20630763,0.15756886,0.4208216081786208,0.652462712974893,0.5634285279738919,0.04370856,0.20906591,0.16068499,0.40523115006817023,0.6418602784119358,0.553349591018561,11,3
96,0.00100,0.3,742,0.043598447,0.20880242,0.15926392,0.4067294385489474,0.6489892958858577,0.5639769178081119,0.043745857,0.2091551,0.15952781,0.4047235951785767,0.6375924720296167,0.5454121561614438,11,0
96,0.00500,0.3,742,0.043110523,0.20763074,0.15964344,0.4133689947860868,0.6475051720790433,0.5668428147953161,0.043110523,0.20763074,0.15964344,0.4133689947860868,0.6475051720790433,0.5668428147953161,12,12
168,0.00010,0.3,742,0.04279161,0.20686133,0.15785639,0.41770859376997227,0.6476228552967274,0.5674756814274375,0.042754102,0.20677066,0.15786202,0.4182190155008757,0.6469990181193132,0.5691123634615313,24,26
168,0.00050,0.3,742,0.04332597,0.20814891,0.15861635,0.41043721277833445,0.6433257264079236,0.5570731913228554,0.043081135,0.20755996,0.15929203,0.4137689037646496,0.6461959007498512,0.5542760874749082,16,7
168,0.00100,0.3,742,0.04413859,0.21009186,0.16023391,0.39937943452927416,0.6377483294572853,0.5506415072525161,0.04468168,0.2113804,0.16229232,0.3919892972756531,0.6300098879021426,0.5469428570495367,6,1
168,0.00500,0.3,742,0.04362077,0.20885585,0.16003625,0.4064257342772559,0.6379352635435973,0.5484337872442202,0.04362077,0.20885585,0.16003625,0.4064257342772559,0.6379352635435973,0.5484337872442202,16,16
322,0.00010,0.3,742,0.042927127,0.20718862,0.15760955,0.4158645694146993,0.6482712978138225,0.5674684664462147,0.04270812,0.20665944,0.15724571,0.418844731256236,0.6473094569141274,0.568412780760885,52,51
322,0.00050,0.3,742,0.04327121,0.20801733,0.15964618,0.41118239631536835,0.6471678698046845,0.5679935307860524,0.04327121,0.20801733,0.15964618,0.41118239631536835,0.6471678698046845,0.5679935307860524,3,3
322,0.00100,0.3,742,0.043439787,0.20842214,0.16030753,0.4088884912141909,0.6471395569091173,0.5585349641942339,0.043899942,0.20952313,0.16002287,0.40262689681391595,0.6359136021115189,0.5499374653822428,11,3
322,0.00500,0.3,742,0.044225607,0.21029885,0.16143419,0.39819538506457175,0.6375353358021444,0.5569676871873505,0.043316938,0.20812722,0.15969653,0.41056021860916203,0.6426222351561331,0.5573370229961897,3,13
